CustomerId,surname,middle,given,sex,age,bday,est_income
15575445,Ferguson,S,Brian,Male,41,1976-05-09," PHP 20,000.00 "
15575486,Okoli,L,Maria,Female,27,1990-06-06," PHP 49,000.00 "
15575492,Kennedy,F,Barbara,Female,41,1976-06-02," PHP 149,000.00 "
15575498,Gould,A,Sharon,Female,39,1978-05-26," PHP 74,000.00 "
15575510,Milanesi,R,Donna,Female,32,1985-06-03," PHP 109,000.00 "
15575581,Dickson,H,Maria,Female,30,1987-05-21," PHP 27,000.00 "
15575605,Napolitano,O,Richard,Male,38,1979-05-09," PHP 127,000.00 "
15575619,Teakle,K,Susan,Female,32,1985-06-01," PHP 25,000.00 "
15575623,Simpson,I,Linda,Female,31,1986-06-11," PHP 124,000.00 "
15575676,Chung,E,Charles,Male,24,1993-05-21," PHP 134,000.00 "
15575679,Lori,L,Steven,Male,24,1993-05-19," PHP 17,000.00 "
15575691,Palerma,H,Maria,Female,58,1959-06-12," PHP 55,000.00 "
15575694,Yobachukwu,L,Sharon,Female,45,1972-05-20," PHP 33,000.00 "
15575748,Conti,E,John,Male,36,1981-05-15," PHP 88,000.00 "
15575759,Bentley,P,Susan,Female,40,1977-05-16," PHP 67,000.00 "
15575858,Bergamaschi,F,William,Male,40,1977-06-04," PHP 85,000.00 "
15575883,Manna,P,Edward,Male,34,1983-05-08," PHP 16,000.00 "
15575935,Baxter,L,Paul,Male,59,1958-05-29," PHP 27,000.00 "
15575955,Lujan,H,Karen,Female,24,1993-06-14," PHP 69,000.00 "
15576000,Chibueze,C,David,Male,40,1977-05-14," PHP 43,000.00 "
15576022,Nwachinemelu,E,Donald,Male,38,1979-06-03," PHP 48,000.00 "
15576044,Macdonald,N,Thomas,Male,28,1989-05-27," PHP 118,000.00 "
15576065,Sims,T,Dorothy,Female,40,1977-05-16," PHP 134,000.00 "
15576077,Kelly,M,Sandra,Female,27,1990-06-22," PHP 68,000.00 "
15576085,Stone,N,Michael,Male,41,1976-05-12," PHP 120,000.00 "
15576111,Reagan,I,Daniel,Male,33,1984-06-26," PHP 29,000.00 "
15576124,Muravyova,G,Robert,Male,41,1976-06-15," PHP 86,000.00 "
15576126,Young,K,Linda,Female,41,1976-06-15," PHP 36,000.00 "
15576131,Phillips,A,Kenneth,Male,40,1977-06-22," PHP 108,000.00 "
15576156,Abazu,P,Elizabeth,Female,28,1989-05-23," PHP 55,000.00 "
15576162,King,I,Kenneth,Male,32,1985-05-13," PHP 5,000.00 "
15576185,Sinclair,R,Paul,Male,29,1988-06-05," PHP 47,000.00 "
15576196,Benson,O,Susan,Female,48,1969-05-27," PHP 153,000.00 "
15576216,Chienezie,J,Patricia,Female,37,1980-06-13," PHP 48,000.00 "
15576219,Cameron,O,Thomas,Male,32,1985-06-21," PHP 20,000.00 "
15576256,Yusupova,G,Mark,Male,39,1978-06-07," PHP 94,000.00 "
15576263,Clements,S,Patricia,Female,22,1995-05-21," PHP 30,000.00 "
15576269,Madison,C,Thomas,Male,34,1983-06-19," PHP 32,000.00 "
15576304,Bailey,C,Mark,Male,29,1988-06-21," PHP 121,000.00 "
15576313,Wei,F,Jennifer,Female,40,1977-06-09," PHP 54,000.00 "
15576352,Revell,I,Karen,Female,57,1960-06-24," PHP 18,000.00 "
15576360,Ch'iu,H,George,Male,40,1977-06-21," PHP 39,000.00 "
15576368,Bledsoe,M,Karen,Female,48,1969-05-16," PHP 40,000.00 "
15576517,Everingham,L,Nancy,Female,34,1983-06-05," PHP 44,000.00 "
15576526,Steele,I,Christopher,Male,36,1981-05-15," PHP 45,000.00 "
15576550,Ugochukwu,F,Helen,Female,,," PHP 85,000.00 "
15576602,Lawrence,B,Richard,Male,38,1979-05-12," PHP 38,000.00 "
15576615,Giordano,A,James,Male,37,1980-06-17," PHP 40,000.00 "
15576623,Outlaw,T,James,Male,31,1986-05-09," PHP 39,000.00 "
15576641,Crawford,E,William,Male,40,1977-05-11," PHP 5,000.00 "
15576644,Lin,E,Dorothy,Female,29,1988-05-17," PHP 87,000.00 "
15576676,Serrano,A,Elizabeth,Female,28,1989-05-17," PHP 29,000.00 "
15576680,Stevenson,F,Richard,Male,29,1988-06-02," PHP 26,000.00 "
15576683,Yin,E,Betty,Female,43,1974-06-13," PHP 88,000.00 "
15576706,Ajuluchukwu,D,Richard,Male,37,1980-06-01," PHP 155,000.00 "
15576714,Manna,M,Linda,Female,21,1996-05-11," PHP 120,000.00 "
15576723,Ts'ai,J,Jennifer,Female,37,1980-05-31," PHP 159,000.00 "
15576745,Fyodorov,R,Kenneth,Male,48,1969-05-25," PHP 158,000.00 "
15576760,Onodugoadiegbemma,N,Donald,Male,36,1981-05-16," PHP 176,000.00 "
15576774,Stevenson,I,Susan,Female,38,1979-05-28," PHP 57,000.00 "
15576824,Kennedy,A,Sharon,Female,44,1973-06-11," PHP 59,000.00 "
15576928,Walsh,S,Lisa,Female,23,1994-05-13," PHP 75,000.00 "
15576935,Ampt,A,Brian,Male,43,1974-06-07," PHP 48,000.00 "
15576945,Clements,R,John,Male,29,1988-06-15," PHP 101,000.00 "
15576990,Taplin,O,Karen,Female,25,1992-05-16," PHP 17,000.00 "
15577018,Tsao,F,Dorothy,Female,26,1991-06-24," PHP 59,000.00 "
15577064,Onyekaozulu,T,Michael,Male,36,1981-06-09," PHP 68,000.00 "
15577078,Zakharov,G,James,Male,38,1979-06-18," PHP 122,000.00 "
15577107,Milne,N,Patricia,Female,22,1995-05-12," PHP 133,000.00 "
15577170,Manfrin,F,Kenneth,Male,60,1957-05-17," PHP 16,000.00 "
15577178,Genovese,E,Mark,Male,45,1972-06-11," PHP 147,000.00 "
15577274,Genovese,N,Linda,Female,43,1974-06-15," PHP 16,000.00 "
15577313,Lionel,C,David,Male,44,1973-06-26," PHP 17,000.00 "
15577359,Bezrukov,D,David,Male,47,1970-06-01," PHP 88,000.00 "
15577398,Ch'eng,I,Charles,Male,30,1987-06-20," PHP 161,000.00 "
15577402,Grant,T,Christopher,Male,31,1986-05-12," PHP 27,000.00 "
15577423,Mosley,J,Betty,Female,39,1978-05-31," PHP 49,000.00 "
15577514,Mai,N,Lisa,Female,36,1981-05-22," PHP 15,000.00 "
15577515,Sung,E,Dorothy,Female,55,1962-05-17," PHP 110,000.00 "
15577587,Reynolds,A,Brian,Male,52,1965-05-30," PHP 47,000.00 "
15577598,Chiang,P,Michael,Male,23,1994-05-19," PHP 47,000.00 "
15577657,McDonald,D,John,Male,41,1976-06-02," PHP 135,000.00 "
15577657,McDonald,D,John,Male,41,1976-06-02," PHP 135,000.00 "
15577683,Maclean,R,Jennifer,Female,29,1988-06-25," PHP 63,000.00 "
15577695,Zito,H,Kenneth,Male,41,1976-06-09," PHP 20,000.00 "
15577700,Rapuokwu,S,George,Male,37,1980-05-20," PHP 91,000.00 "
15577751,Pisano,A,John,Male,30,1987-05-15," PHP 15,000.00 "
15577771,Akabueze,G,Nancy,Female,40,1977-06-27," PHP 99,000.00 "
15577806,Chiu,C,Mary,Female,54,1963-06-19," PHP 157,000.00 "
15577831,Byrne,M,Michael,Male,41,1976-06-14," PHP 15,000.00 "
15577905,Hammond,R,Steven,Male,34,1983-06-23," PHP 152,000.00 "
15577913,Oliver,R,Betty,Female,32,1985-05-18," PHP 53,000.00 "
15577970,Alexeeva,S,James,Male,34,1983-06-13," PHP 50,000.00 "
15577985,Chinomso,N,Donna,Female,34,1983-05-08," PHP 26,000.00 "
15577988,Skinner,L,Elizabeth,Female,35,1982-06-07," PHP 8,000.00 "
15577999,Sleeman,D,Jennifer,Female,62,1955-05-27," PHP 45,000.00 "
15578045,Mitchell,L,Dorothy,Female,49,1968-05-31," PHP 131,000.00 "
15578073,Barker,K,William,Male,22,1995-05-20," PHP 97,000.00 "
15578096,Nnachetam,P,Richard,Male,26,1991-06-12," PHP 80,000.00 "
15578098,Jamieson,M,Joseph,Male,31,1986-05-31," PHP 98,000.00 "
15578141,Chien,N,George,Male,38,1979-05-17," PHP 15,000.00 "
15578156,Anenechukwu,T,Mark,Male,32,1985-05-23," PHP 31,000.00 "
15578186,Pirozzi,M,Joseph,Male,37,1980-06-08," PHP 106,000.00 "
15578211,Connolly,H,Richard,Male,23,1994-05-09," PHP 132,000.00 "
15578238,Calabrese,N,Kenneth,Male,47,1970-05-16," PHP 149,000.00 "
15578251,Fang,P,Paul,Male,37,1980-06-24," PHP 46,000.00 "
15578297,Ebelegbulam,K,Lisa,Female,43,1974-06-09," PHP 111,000.00 "
15578307,Lucchese,J,Betty,Female,33,1984-06-03," PHP 36,000.00 "
15578369,Chiedozie,M,Dorothy,Female,37,1980-06-17," PHP 139,000.00 "
15578374,Gilroy,Q,Thomas,Male,36,1981-06-09," PHP 55,000.00 "
15578375,Farrell,O,Christopher,Male,39,1978-05-10," PHP 93,000.00 "
15578435,Langlands,S,Daniel,Male,40,1977-06-05," PHP 122,000.00 "
15578515,Osinachi,I,Nancy,Female,38,1979-06-10," PHP 134,000.00 "
15578546,Akobundu,D,Kenneth,Male,26,1991-05-16," PHP 108,000.00 "
15578603,Alexeieva,H,Linda,Female,54,1963-06-22," PHP 110,000.00 "
15578648,Marino,E,Christopher,Male,49,1968-05-26," PHP 61,000.00 "
15578671,Webb,E,Elizabeth,Female,29,1988-06-10," PHP 110,000.00 "
15578722,Bradley,A,Michael,Male,39,1978-05-17," PHP 176,000.00 "
15578738,Tuan,A,Paul,Male,32,1985-05-14," PHP 114,000.00 "
15578747,Chineze,F,Richard,Male,26,1991-06-22," PHP 19,000.00 "
15578761,Cunningham,L,Barbara,Female,42,1975-05-12," PHP 142,000.00 "
15578783,Mai,Q,John,Male,35,1982-06-24," PHP 27,000.00 "
15578787,Goddard,S,Betty,Female,52,1965-06-21," PHP 55,000.00 "
15578788,Bibi,I,Steven,Male,40,1977-05-23," PHP 48,000.00 "
15578799,Anayolisa,G,Donna,Female,58,1959-05-18," PHP 168,000.00 "
15578809,Hao,M,James,Male,40,1977-05-22," PHP 144,000.00 "
15578825,Golubev,A,Margaret,Female,29,1988-06-13," PHP 29,000.00 "
15578835,Brookes,D,Sharon,Female,50,1967-05-13," PHP 16,000.00 "
15578865,Palerma,C,Lisa,Female,50,1967-06-17," PHP 19,000.00 "
15578866,Hughes,G,Ruth,Female,43,1974-06-03," PHP 33,000.00 "
15578878,Hancock,B,Helen,Female,30,1987-05-08," PHP 38,000.00 "
15578908,Todd,Q,Helen,Female,32,1985-06-13," PHP 95,000.00 "
15578977,Robinson,H,John,Male,34,1983-05-17," PHP 108,000.00 "
15578980,Piazza,O,Lisa,Female,33,1984-05-09," PHP 21,000.00 "
15579040,Hs?,P,Betty,Female,46,1971-06-28," PHP 75,000.00 "
15579062,Chu,G,Michael,Male,32,1985-05-18," PHP 35,000.00 "
15579074,Obiajulu,N,John,Male,38,1979-06-28," PHP 139,000.00 "
15579109,Napolitano,L,Paul,Male,35,1982-05-11," PHP 28,000.00 "
15579112,Gibson,E,George,Male,47,1970-05-12," PHP 149,000.00 "
15579130,Chidiegwu,O,Karen,Female,43,1974-05-17," PHP 146,000.00 "
15579131,Ricci,M,Joseph,Male,25,1992-05-19," PHP 59,000.00 "
15579166,Munro,G,Betty,Female,30,1987-06-06," PHP 115,000.00 "
15579189,Mitchell,K,Jennifer,Female,42,1975-06-03," PHP 78,000.00 "
15579207,Watkins,Q,Kenneth,Male,37,1980-05-12," PHP 78,000.00 "
15579208,Chikezie,B,Donna,Female,48,1969-05-15," PHP 167,000.00 "
15579212,Chuang,I,William,Male,57,1960-06-26," PHP 38,000.00 "
15579223,Niu,A,Richard,Male,30,1987-06-08," PHP 146,000.00 "
15579262,Shearston,S,Donald,Male,41,1976-06-01," PHP 25,000.00 "
15579287,Rossi,H,Mark,Male,35,1982-06-02," PHP 60,000.00 "
15579334,Watkins,P,Patricia,Female,45,1972-06-13," PHP 99,000.00 "
15579387,Ni,A,Margaret,Female,44,1973-05-10," PHP 84,000.00 "
15579433,Pugh,N,John,Male,29,1988-06-11," PHP 154,000.00 "
15579526,O'Meara,Q,Thomas,Male,42,1975-05-15," PHP 26,000.00 "
15579548,Nicholson,S,William,Male,36,1981-05-08," PHP 82,000.00 "
15579559,Chienezie,L,Daniel,Male,30,1987-06-18," PHP 46,000.00 "
15579566,Li Fonti,O,Helen,Female,43,1974-06-25," PHP 28,000.00 "
15579583,Hall,B,Elizabeth,Female,40,1977-05-09," PHP 10,000.00 "
15579616,Goodwin,P,Karen,Female,42,1975-06-14," PHP 156,000.00 "
15579617,Sinclair,Q,Helen,Female,51,1966-06-25," PHP 138,000.00 "
15579647,Oluchukwu,C,William,Male,42,1975-06-04," PHP 125,000.00 "
15579706,Curtis,T,Betty,Female,46,1971-06-26," PHP 57,000.00 "
15579714,Pan,J,Linda,Female,29,1988-05-06," PHP 157,000.00 "
15579777,Sazonova,B,James,Male,41,1976-06-28," PHP 108,000.00 "
15579781,Buccho,F,Daniel,Male,31,1986-05-23," PHP 146,000.00 "
15579787,Nkemakonam,S,Richard,Male,39,1978-06-05," PHP 134,000.00 "
15579808,Kramer,E,Elizabeth,Female,39,1978-05-18," PHP 66,000.00 "
15579820,Robertson,T,Charles,Male,38,1979-05-24," PHP 149,000.00 "
15579891,Milani,O,George,Male,52,1965-06-22," PHP 161,000.00 "
15579892,Doyle,F,William,Male,19,1998-06-20," PHP 6,000.00 "
15579914,Garcia,S,Robert,Male,30,1987-06-06," PHP 103,000.00 "
15579915,Glennon,N,Daniel,Male,29,1988-05-19," PHP 120,000.00 "
15579969,Mancini,S,Nancy,Female,32,1985-05-14," PHP 30,000.00 "
15579994,Shaw,L,Mark,Male,23,1994-06-13," PHP 16,000.00 "
15579996,Iroawuchi,F,Dorothy,Female,25,1992-06-12," PHP 164,000.00 "
15580043,Murray,O,Margaret,Female,22,1995-06-14," PHP 38,000.00 "
15580068,Buccho,D,Richard,Male,35,1982-05-20," PHP 77,000.00 "
15580134,Crawford,M,David,Male,27,1990-06-10," PHP 47,000.00 "
15580146,Hung,G,Robert,Male,31,1986-06-26," PHP 45,000.00 "
15580148,Welch,B,James,Male,40,1977-05-12," PHP 27,000.00 "
15580149,Fowler,J,Daniel,Male,41,1976-05-09," PHP 47,000.00 "
15580203,Kennedy,K,Christopher,Male,39,1978-06-08," PHP 59,000.00 "
15580213,McIntyre,D,Betty,Female,43,1974-06-18," PHP 64,000.00 "
15580227,Moss,C,Thomas,Male,33,1984-06-20," PHP 100,000.00 "
15580249,Lori,N,James,Male,45,1972-05-22," PHP 41,000.00 "
15580252,Waters,H,Richard,Male,44,1973-06-12," PHP 6,000.00 "
15580366,Okechukwu,N,Edward,Male,54,1963-05-20," PHP 132,000.00 "
15580462,Corby,F,Edward,Male,40,1977-06-17," PHP 25,000.00 "
15580487,Martin,L,Edward,Male,38,1979-05-13," PHP 48,000.00 "
15580493,Chin,G,Steven,Male,33,1984-05-19," PHP 130,000.00 "
15580579,Trevisani,I,Elizabeth,Female,40,1977-05-19," PHP 59,000.00 "
15580623,Yefremova,S,Paul,Male,28,1989-05-28," PHP 56,000.00 "
15580629,Blackwood,O,Paul,Male,31,1986-06-01," PHP 168,000.00 "
15580682,Tsai,Q,Lisa,Female,40,1977-06-19," PHP 35,000.00 "
15580684,Feng,A,Nancy,Female,29,1988-06-04," PHP 46,000.00 "
15580701,Ma,N,Daniel,Male,33,1984-05-07," PHP 53,000.00 "
15580719,Davis,S,Margaret,Female,23,1994-05-19," PHP 45,000.00 "
15580805,Marino,P,William,Male,27,1990-05-14," PHP 10,000.00 "
15580845,Chienezie,O,Michael,Male,57,1960-07-01," PHP 78,000.00 "
15580872,Chinweike,E,Barbara,Female,38,1979-05-21," PHP 88,000.00 "
15580912,McNeill,I,Mark,Male,32,1985-05-16," PHP 125,000.00 "
15580914,Okechukwu,S,Michael,Male,48,1969-06-13," PHP 50,000.00 "
15580935,Okechukwu,T,Richard,Male,33,1984-06-03," PHP 99,000.00 "
15580953,Forbes,J,Michael,Male,30,1987-06-22," PHP 90,000.00 "
15580956,McNess,E,Margaret,Female,43,1974-06-25," PHP 81,000.00 "
15580988,Odell,A,Richard,Male,29,1988-06-21," PHP 97,000.00 "
15581036,Beyer,E,Dorothy,Female,40,1977-06-08," PHP 86,000.00 "
15581089,Knight,S,John,Male,35,1982-05-29," PHP 46,000.00 "
15581102,Baresi,F,Patricia,Female,22,1995-05-21," PHP 112,000.00 "
15581115,Middleton,K,Mary,Female,39,1978-06-19," PHP 60,000.00 "
15581197,Ricci,H,Barbara,Female,51,1966-06-10," PHP 61,000.00 "
15581198,Jenkins,K,Lisa,Female,39,1978-05-09," PHP 78,000.00 "
15581229,Gregory,A,Helen,Female,32,1985-06-26," PHP 95,000.00 "
15581237,Biryukova,K,Edward,Male,33,1984-06-23," PHP 128,000.00 "
15581252,Dolgorukova,F,Jennifer,Female,29,1988-05-23," PHP 18,000.00 "
15581280,Atkinson,L,James,Male,29,1988-06-20," PHP 40,000.00 "
15581282,Lucchese,Q,Karen,Female,39,1978-06-17," PHP 30,000.00 "
15581286,Castro,E,Sandra,Female,40,1977-06-14," PHP 18,000.00 "
15581295,Ch'ien,C,Donna,Female,45,1972-05-19," PHP 120,000.00 "
15581323,White,R,Betty,Female,28,1989-05-12," PHP 90,000.00 "
15581332,Pan,T,Nancy,Female,30,1987-06-23," PHP 148,000.00 "
15581370,Andreyeva,N,Edward,Male,38,1979-05-22," PHP 28,000.00 "
15581388,Y?an,E,Daniel,Male,33,1984-06-10," PHP 48,000.00 "
15581440,Christie,H,Betty,Female,48,1969-06-05," PHP 35,000.00 "
15581479,Archer,T,Paul,Male,30,1987-05-27," PHP 95,000.00 "
15581505,Bales,A,Mark,Male,35,1982-05-16," PHP 51,000.00 "
15581525,Walker,O,John,Male,33,1984-06-03," PHP 85,000.00 "
15581526,Iweobiegbulam,N,George,Male,41,1976-06-10," PHP 50,000.00 "
15581539,Atkinson,C,William,Male,37,1980-06-17," PHP 37,000.00 "
15581548,Kaodilinakachukwu,L,Karen,Female,22,1995-05-17," PHP 98,000.00 "
15581551,Yobachukwu,R,Joseph,Male,41,1976-05-10," PHP 155,000.00 "
15581620,Franklin,R,Michael,Male,28,1989-06-19," PHP 44,000.00 "
15581626,Mancini,Q,William,Male,54,1963-06-17," PHP 138,000.00 "
15581654,Long,H,Paul,Male,32,1985-05-07," PHP 50,000.00 "
15581700,Paterson,G,Christopher,Male,43,1974-06-05," PHP 110,000.00 "
15581733,Bates,L,Ruth,Female,28,1989-05-30," PHP 152,000.00 "
15581736,Bartlett,I,Daniel,Male,47,1970-05-19," PHP 36,000.00 "
15581748,Shen,A,George,Male,57,1960-06-10," PHP 25,000.00 "
15581811,Chukwubuikem,H,Susan,Female,30,1987-05-08," PHP 28,000.00 "
15581840,DeRose,B,Kenneth,Male,33,1984-05-27," PHP 96,000.00 "
15581871,Butler,T,Edward,Male,42,1975-06-14," PHP 115,000.00 "
15581893,Ginikanwa,F,Robert,Male,43,1974-06-22," PHP 57,000.00 "
15581968,Reid,M,Betty,Female,33,1984-06-10," PHP 140,000.00 "
15582016,Fiorentini,F,Joseph,Male,41,1976-06-21," PHP 34,000.00 "
15582033,Manfrin,R,Donald,Male,44,1973-05-31," PHP 26,000.00 "
15582066,Maclean,O,Richard,Male,21,1996-05-23," PHP 47,000.00 "
15582090,Iroawuchi,N,Nancy,Female,36,1981-05-23," PHP 78,000.00 "
15582116,Ma,A,Susan,Female,45,1972-06-09," PHP 37,000.00 "
15582129,Hsia,S,John,Male,62,1955-05-27," PHP 159,000.00 "
15582149,Ts'ui,H,Jennifer,Female,34,1983-05-09," PHP 62,000.00 "
15582154,Crawford,P,Mary,Female,45,1972-06-28," PHP 13,000.00 "
15582168,Muravyova,S,Mary,Female,61,1956-06-03," PHP 93,000.00 "
15582180,Lees,T,Charles,Male,29,1988-06-05," PHP 149,000.00 "
15582246,Rowe,L,Mary,Female,45,1972-06-01," PHP 147,000.00 "
15582259,Campbell,P,Carol,Female,37,1980-05-27," PHP 40,000.00 "
15582276,Greco,O,Brian,Male,34,1983-05-15," PHP 126,000.00 "
15582325,Jennings,B,Kenneth,Male,52,1965-06-19," PHP 137,000.00 "
15582335,Brown,K,Nancy,Female,40,1977-05-28," PHP 29,000.00 "
15582404,Miller,I,Lisa,Female,26,1991-06-02," PHP 89,000.00 "
15582492,Moore,N,Donna,Female,29,1988-05-15," PHP 165,000.00 "
15582519,Seleznyov,A,Brian,Male,47,1970-06-17," PHP 19,000.00 "
15582591,Chiabuotu,L,Kenneth,Male,59,1958-06-22," PHP 84,000.00 "
15582616,Y?an,H,Carol,Female,38,1979-06-15," PHP 31,000.00 "
15582714,Napolitani,P,Mark,Male,47,1970-06-03," PHP 116,000.00 "
15582741,Maclean,Q,Patricia,Female,35,1982-06-17," PHP 63,000.00 "
15582797,Ch'iu,L,William,Male,35,1982-05-10," PHP 78,000.00 "
15582841,Butusov,T,David,Male,29,1988-06-19," PHP 38,000.00 "
15582847,Yermakova,T,John,Male,26,1991-06-03," PHP 47,000.00 "
15582849,McIntosh,G,Betty,Female,51,1966-06-24," PHP 29,000.00 "
15582892,Scott,A,Charles,Male,46,1971-06-19," PHP 40,000.00 "
15582903,Edwards,C,James,Male,39,1978-05-12," PHP 143,000.00 "
15582910,Turnbull,D,John,Male,38,1979-05-15," PHP 27,000.00 "
15582944,Becker,P,Sandra,Female,39,1978-06-22," PHP 118,000.00 "
15582951,Crawford,T,Mary,Female,25,1992-06-01," PHP 99,000.00 "
15582960,Short,B,Carol,Female,33,1984-06-12," PHP 114,000.00 "
15583026,Welch,A,Donna,Female,38,1979-06-11," PHP 51,000.00 "
15583033,Huguley,R,Maria,Female,20,1997-06-09," PHP 43,000.00 "
15583049,Wallace,R,Karen,Female,34,1983-05-18," PHP 149,000.00 "
15583067,McMillan,E,Karen,Female,36,1981-06-21," PHP 29,000.00 "
15583073,Martin,K,Ruth,Female,56,1961-05-23," PHP 36,000.00 "
15583076,Deleon,B,Edward,Male,41,1976-05-11," PHP 160,000.00 "
15583090,Komar,N,Patricia,Female,29,1988-05-12," PHP 59,000.00 "
15583137,Pope,T,Sandra,Female,48,1969-05-18," PHP 105,000.00 "
15583138,Persse,H,Thomas,Male,42,1975-05-31," PHP 125,000.00 "
15583212,Chidozie,T,Patricia,Female,43,1974-05-12," PHP 159,000.00 "
15583278,Greece,B,Ruth,Female,36,1981-05-31," PHP 38,000.00 "
15583303,Monaldo,H,Sandra,Female,29,1988-06-17," PHP 39,000.00 "
15583353,Floyd,J,Barbara,Female,45,1972-06-14," PHP 47,000.00 "
15583364,McGregor,P,Donna,Female,32,1985-05-13," PHP 87,000.00 "
15583371,Artemiev,N,Donald,Male,37,1980-06-08," PHP 23,000.00 "
15583392,Woronoff,J,Daniel,Male,37,1980-05-30," PHP 69,000.00 "
15583394,Zuyev,K,Steven,Male,39,1978-06-09," PHP 157,000.00 "
15583456,Gardiner,N,Michael,Male,45,1972-05-16," PHP 94,000.00 "
15583462,Graham,Q,Daniel,Male,28,1989-05-08," PHP 46,000.00 "
15583480,Morgan,M,Sandra,Female,36,1981-06-09," PHP 112,000.00 "
15583499,Chiagoziem,H,Edward,Male,32,1985-06-23," PHP 55,000.00 "
15583548,Harrison,F,Sandra,Female,47,1970-06-30," PHP 40,000.00 "
15583552,Donaldson,R,Thomas,Male,44,1973-06-03," PHP 29,000.00 "
15583576,Tai,J,Kenneth,Male,30,1987-05-13," PHP 68,000.00 "
15583580,Chiawuotu,N,Patricia,Female,35,1982-05-14," PHP 43,000.00 "
15583595,Tao,T,Sandra,Female,28,1989-05-27," PHP 76,000.00 "
15583597,Ikedinachukwu,J,Steven,Male,47,1970-05-19," PHP 50,000.00 "
15583668,Ludowici,R,Sandra,Female,42,1975-05-17," PHP 152,000.00 "
15583680,White,D,Paul,Male,41,1976-06-18," PHP 127,000.00 "
15583681,Layh,N,Daniel,Male,31,1986-05-31," PHP 131,000.00 "
15583692,Chan,H,Carol,Female,35,1982-05-30," PHP 21,000.00 "
15583718,Terry,M,David,Male,38,1979-05-28," PHP 17,000.00 "
15583724,Raymond,M,Linda,Female,29,1988-05-16," PHP 35,000.00 "
15583725,Mairinger,F,William,Male,48,1969-06-10," PHP 140,000.00 "
15583736,Shih,S,George,Male,36,1981-06-20," PHP 51,000.00 "
15583748,McGuigan,O,Robert,Male,38,1979-05-13," PHP 147,000.00 "
15583755,McClemans,L,Brian,Male,33,1984-05-08," PHP 48,000.00 "
15583764,Wilkes,L,Richard,Male,31,1986-06-16," PHP 63,000.00 "
15583840,Okechukwu,T,John,Male,35,1982-05-14," PHP 29,000.00 "
15583849,Ts'ai,L,Christopher,Male,40,1977-06-10," PHP 84,000.00 "
15583857,Siciliano,C,Jennifer,Female,43,1974-05-22," PHP 113,000.00 "
15583863,Chimaobim,T,James,Male,49,1968-05-15," PHP 147,000.00 "
15584037,Denisov,C,Kenneth,Male,58,1959-06-01," PHP 40,000.00 "
15584090,Jen,K,Mary,Female,40,1977-05-09," PHP 104,000.00 "
15584091,Pitts,A,Betty,Female,36,1981-05-21," PHP 59,000.00 "
15584113,Pratt,F,Jennifer,Female,53,1964-07-01," PHP 92,000.00 "
15584114,Ogbonnaya,M,Patricia,Female,43,1974-06-29," PHP 147,000.00 "
15584156,Siciliani,C,Kenneth,Male,27,1990-06-14," PHP 60,000.00 "
15584190,Esposito,N,Christopher,Male,36,1981-05-24," PHP 72,000.00 "
15584229,Simon,M,Lisa,Female,23,1994-05-26," PHP 125,000.00 "
15584271,Donaldson,O,Edward,Male,59,1958-05-14," PHP 111,000.00 "
15584288,Hung,N,Maria,Female,33,1984-06-17," PHP 28,000.00 "
15584320,Brennan,M,Linda,Female,39,1978-05-31," PHP 111,000.00 "
15584338,Winn,L,Maria,Female,40,1977-06-05," PHP 33,000.00 "
15584363,Longstaff,A,David,Male,30,1987-06-16," PHP 116,000.00 "
15584364,Trentini,R,Brian,Male,48,1969-06-27," PHP 139,000.00 "
15584452,Bozeman,K,David,Male,41,1976-06-04," PHP 143,000.00 "
15584453,Burtch,H,James,Male,32,1985-05-09," PHP 140,000.00 "
15584462,Liang,N,William,Male,34,1983-05-18," PHP 39,000.00 "
15584477,K?,L,Linda,Female,35,1982-06-26," PHP 39,000.00 "
15584505,Hill,I,Elizabeth,Female,23,1994-05-27," PHP 161,000.00 "
15584518,Arthur,N,Margaret,Female,50,1967-05-12," PHP 35,000.00 "
15584532,Liu,A,Margaret,Female,36,1981-05-30," PHP 49,000.00 "
15584536,Barber,E,David,Male,46,1971-06-14," PHP 104,000.00 "
15584545,Aksenov,O,Karen,Female,40,1977-05-18," PHP 148,000.00 "
15584580,Fyodorova,O,Mark,Male,35,1982-06-06," PHP 20,000.00 "
15584620,Su,F,Margaret,Female,36,1981-06-02," PHP 30,000.00 "
15584704,Chiazagomekpele,L,George,Male,48,1969-06-23," PHP 119,000.00 "
15584749,Humphries,K,Thomas,Male,39,1978-05-14," PHP 48,000.00 "
15584766,Knight,K,Steven,Male,33,1984-06-19," PHP 8,000.00 "
